date,state,fips,cases,deaths,datetime,rate
2020-03-25,Puerto Rico,72,51,2,2020-03-25,15.968968849238532
2020-03-25,Wisconsin,55,623,7,2020-03-25,106.99992477372865
2020-03-25,South Carolina,45,424,7,2020-03-25,82.35066076694103
2020-03-25,South Dakota,46,41,1,2020-03-25,46.34554105028039
2020-03-25,Tennessee,47,806,3,2020-03-25,117.95396985354098
2020-03-25,Texas,48,1119,12,2020-03-25,38.591688247030675
2020-03-25,Utah,49,346,1,2020-03-25,107.92405889284888
2020-03-25,Vermont,50,123,8,2020-03-25,197.11885946707395
2020-03-25,Virgin Islands,78,17,0,2020-03-25,162.03747831557277
2020-03-25,Virginia,51,391,9,2020-03-25,3726.8620012581737
2020-03-25,Washington,53,2585,130,2020-03-25,339.4663588838346
2020-03-25,West Virginia,54,51,0,2020-03-25,486.1124349467183
2020-03-25,Nebraska,31,84,0,2020-03-25,43.42413803086009
2020-03-25,Wyoming,56,49,0,2020-03-25,84.66391019405313
2020-03-25,Rhode Island,44,132,0,2020-03-25,124.60341658792423
2020-03-25,Montana,30,65,0,2020-03-25,60.81712011287657
2020-03-25,Louisiana,22,1795,65,2020-03-25,386.12164789405597
2020-03-25,Mississippi,28,377,5,2020-03-25,126.67376532559358
2020-03-25,Alabama,1,386,1,2020-03-25,78.72433938348237
2020-03-25,Alaska,2,59,0,2020-03-25,80.65122446329345
2020-03-25,Arizona,4,402,6,2020-03-25,55.22951366291614
2020-03-25,Arkansas,5,308,2,2020-03-25,102.06025862997356
2020-03-25,California,6,3183,67,2020-03-25,80.55735056972118
2020-03-25,Colorado,8,1086,19,2020-03-25,188.58305016934273
2020-03-25,Missouri,29,377,8,2020-03-25,61.42638251723686
2020-03-25,Delaware,10,119,0,2020-03-25,122.20620191339997
2020-03-25,District of Columbia,11,231,3,2020-03-25,327.3118346607647
2020-03-25,Florida,12,1965,23,2020-03-25,91.49008575717264
2020-03-25,Georgia,13,1387,47,2020-03-25,130.63433565753195
2020-03-25,Guam,66,32,1,2020-03-25,193.09912019213363
2020-03-25,Connecticut,9,875,19,2020-03-25,245.42203755265703
2020-03-25,Idaho,16,123,0,2020-03-25,68.63590327359778
2020-03-25,Hawaii,15,95,0,2020-03-25,67.09646069701216
2020-03-25,Minnesota,27,287,1,2020-03-25,50.889845294870305
2020-03-25,Michigan,26,2294,43,2020-03-25,229.70189720349455
2020-03-25,Maryland,24,423,4,2020-03-25,69.96731550462479
2020-03-25,Maine,23,142,0,2020-03-25,105.63809875228014
2020-03-25,Massachusetts,25,1838,15,2020-03-25,264.47934478192184
2020-03-25,Kansas,20,132,3,2020-03-25,45.30922516419445
2020-03-25,Iowa,19,145,1,2020-03-25,45.95777589720672
2020-03-25,Indiana,18,479,14,2020-03-25,71.1503888985192
2020-03-25,Illinois,17,1875,21,2020-03-25,147.966105266165
2020-03-25,Kentucky,21,198,5,2020-03-25,44.3183733455873
2020-03-26,North Dakota,38,58,0,2020-03-26,76.10929294466854
2020-03-26,Oklahoma,40,248,7,2020-03-26,62.674202060111135
2020-03-26,Wyoming,56,56,0,2020-03-26,96.7587545074893
2020-03-26,Ohio,39,867,15,2020-03-26,74.17166419998118
2020-03-26,North Carolina,37,638,2,2020-03-26,60.83093918774868
2020-03-26,Oregon,41,316,11,2020-03-26,74.92169378982142
2020-03-26,New Mexico,35,136,1,2020-03-26,64.85984312502354
2020-03-26,New Jersey,34,6876,81,2020-03-26,774.1334062883141
2020-03-26,New Hampshire,33,158,1,2020-03-26,116.20116333544408
2020-03-26,Nevada,32,535,10,2020-03-26,173.69250128889576
2020-03-26,New York,36,38987,432,2020-03-26,2004.1060862841512
2020-03-26,Pennsylvania,42,1690,16,2020-03-26,132.01073676910673
2020-03-26,Nebraska,31,92,0,2020-03-26,47.55977022427533
2020-03-26,Rhode Island,44,165,0,2020-03-26,155.75427073490528
2020-03-26,South Carolina,45,456,9,2020-03-26,88.56580497576677
2020-03-26,South Dakota,46,46,1,2020-03-26,51.99743630031458
2020-03-26,Tennessee,47,981,3,2020-03-26,143.56432310958274
2020-03-26,Texas,48,1543,21,2020-03-26,53.214454839292515
2020-03-26,Utah,49,402,1,2020-03-26,125.39153663273194
2020-03-26,Vermont,50,158,9,2020-03-26,253.2095918357535
2020-03-26,Virgin Islands,78,17,0,2020-03-26,162.03747831557277
2020-03-26,Virginia,51,604,14,2020-03-26,5757.096288388585
2020-03-26,Washington,53,3208,151,2020-03-26,421.2797211989715
2020-03-26,West Virginia,54,76,0,2020-03-26,724.4028442343254
2020-03-26,Wisconsin,55,754,10,2020-03-26,129.49910638746613
2020-03-26,Puerto Rico,72,64,2,2020-03-26,20.03949032061306
2020-03-26,Montana,30,90,0,2020-03-26,84.20832015629064
2020-03-26,Iowa,19,179,1,2020-03-26,56.73408196965519
2020-03-26,Mississippi,28,487,6,2020-03-26,163.63428040733177
2020-03-26,Alabama,1,538,3,2020-03-26,109.72459737905056
2020-03-26,Alaska,2,69,0,2020-03-26,94.3209235248686
2020-03-26,Arizona,4,508,8,2020-03-26,69.79251975313781
2020-03-26,Arkansas,5,351,3,2020-03-26,116.30893110104131
2020-03-26,California,6,4060,82,2020-03-26,102.75301392179327
2020-03-26,Colorado,8,1432,24,2020-03-26,248.66567941298229
2020-03-26,Connecticut,9,1012,21,2020-03-26,283.84811657518736
2020-03-26,Delaware,10,143,1,2020-03-26,146.85283087072432
2020-03-26,District of Columbia,11,267,3,2020-03-26,378.32147123127345
2020-03-26,Florida,12,2477,29,2020-03-26,115.32872387812552
2020-03-26,Georgia,13,1643,56,2020-03-26,154.745647790429
2020-03-26,Guam,66,49,1,2020-03-26,295.6830277942046
2020-03-26,Missouri,29,507,8,2020-03-26,82.60789373007717
2020-03-26,Idaho,16,189,3,2020-03-26,105.46492454235756
2020-03-26,Illinois,17,2538,26,2020-03-26,200.28692008828094
2020-03-26,Indiana,18,656,18,2020-03-26,97.44186872114528
2020-03-26,Kansas,20,171,3,2020-03-26,58.696041689979175
2020-03-26,Kentucky,21,248,5,2020-03-26,55.50988176619015
2020-03-26,Louisiana,22,2305,83,2020-03-26,495.82751999765964
2020-03-26,Maine,23,155,0,2020-03-26,115.30919230002411
2020-03-26,Maryland,24,581,4,2020-03-26,96.1016792155721
2020-03-26,Massachusetts,25,2417,25,2020-03-26,347.7946552436915
2020-03-26,Michigan,26,2878,63,2020-03-26,288.1787533355088
2020-03-26,Minnesota,27,346,2,2020-03-26,61.35152080844991
2020-03-26,Hawaii,15,106,0,2020-03-26,74.86552456719251
2020-03-27,Pennsylvania,42,2218,23,2020-03-27,173.2543279017034
2020-03-27,Oregon,41,414,12,2020-03-27,98.15690262337364
2020-03-27,Oklahoma,40,322,8,2020-03-27,81.37537525546688
2020-03-27,Ohio,39,1144,22,2020-03-27,97.86895483826814
2020-03-27,New Hampshire,33,187,2,2020-03-27,137.52922496030408
2020-03-27,North Carolina,37,783,3,2020-03-27,74.65615263950974
2020-03-27,New York,36,44635,535,2020-03-27,2294.438534929415
2020-03-27,New Mexico,35,191,1,2020-03-27,91.089926741761
2020-03-27,New Jersey,34,8825,108,2020-03-27,993.5612726140738
2020-03-27,Puerto Rico,72,79,3,2020-03-27,24.736245864506746
2020-03-27,North Dakota,38,68,1,2020-03-27,89.23158483168037
2020-03-27,Rhode Island,44,203,0,2020-03-27,191.62495126779257
2020-03-27,Vermont,50,184,10,2020-03-27,294.8769930239155
2020-03-27,South Dakota,46,58,1,2020-03-27,65.56198490039665
2020-03-27,Tennessee,47,1180,6,2020-03-27,172.68695338359598
2020-03-27,Texas,48,1942,23,2020-03-27,66.97503000512383
2020-03-27,Utah,49,480,2,2020-03-27,149.7212377704262
2020-03-27,Virgin Islands,78,19,0,2020-03-27,181.10071105858134
2020-03-27,Virginia,51,606,14,2020-03-27,5776.1595211315935
2020-03-27,Washington,53,3770,177,2020-03-27,495.0824653741031
2020-03-27,West Virginia,54,96,0,2020-03-27,915.0351716644109
2020-03-27,Wisconsin,55,930,16,2020-03-27,159.72701450973938
2020-03-27,Wyoming,56,73,0,2020-03-27,126.13194784011998
2020-03-27,Nevada,32,621,10,2020-03-27,201.6131650474846
2020-03-27,South Carolina,45,539,13,2020-03-27,104.68633526740852
2020-03-27,Nebraska,31,100,2,2020-03-27,51.69540241769058
2020-03-27,Montana,30,121,1,2020-03-27,113.21340821012409
2020-03-27,Alabama,1,639,4,2020-03-27,130.32345302084258
2020-03-27,Missouri,29,671,9,2020-03-27,109.32918479858338
2020-03-27,Alaska,2,85,1,2020-03-27,116.19244202338885
2020-03-27,Arizona,4,665,15,2020-03-27,91.36225518865481
2020-03-27,Arkansas,5,386,3,2020-03-27,127.9066877635383
2020-03-27,California,6,4914,102,2020-03-27,124.36657891913599
2020-03-27,Colorado,8,1735,31,2020-03-27,301.2813923055337
2020-03-27,Connecticut,9,1291,27,2020-03-27,362.102686263406
2020-03-27,District of Columbia,11,304,4,2020-03-27,430.74804215096304
2020-03-27,Florida,12,3198,46,2020-03-27,148.89836857579547
2020-03-27,Georgia,13,2198,64,2020-03-27,207.0182190160456
2020-03-27,Guam,66,53,1,2020-03-27,319.8204178182213
2020-03-27,Hawaii,15,120,0,2020-03-27,84.75342403833115
2020-03-27,Delaware,10,165,2,2020-03-27,169.445574081605
2020-03-27,Illinois,17,3029,37,2020-03-27,239.03431085398066
2020-03-27,Idaho,16,231,4,2020-03-27,128.90157444065923
2020-03-27,Minnesota,27,398,4,2020-03-27,70.57198058313026
2020-03-27,Michigan,26,3657,93,2020-03-27,366.1812720458498
2020-03-27,Massachusetts,25,3240,35,2020-03-27,466.22039014876316
2020-03-27,Maryland,24,775,5,2020-03-27,128.19070807584922
2020-03-27,Maine,23,168,1,2020-03-27,124.98028584776806
2020-03-27,Mississippi,28,579,8,2020-03-27,194.54671120296732
2020-03-27,Kentucky,21,302,8,2020-03-27,67.59671086044122
2020-03-27,Kansas,20,212,4,2020-03-27,72.7693616273426
2020-03-27,Iowa,19,235,3,2020-03-27,74.48329197133503
2020-03-27,Indiana,18,982,26,2020-03-27,145.86572421366566
2020-03-27,Louisiana,22,2746,119,2020-03-27,590.6908329343051
2020-03-28,Pennsylvania,42,2815,35,2020-03-28,219.8877065118553
2020-03-28,Oregon,41,479,13,2020-03-28,113.56801052317867
2020-03-28,Oklahoma,40,377,15,2020-03-28,95.27489587363668
2020-03-28,Ohio,39,1406,25,2020-03-28,120.28299869108828
2020-03-28,Northern Mariana Islands,69,2,0,2020-03-28,36.23582273435518
2020-03-28,New York,36,53363,782,2020-03-28,2743.096752311826
2020-03-28,North Carolina,37,972,4,2020-03-28,92.67660327663279
2020-03-28,New Mexico,35,208,2,2020-03-28,99.19740713238895
2020-03-28,New Jersey,34,11124,140,2020-03-28,1252.3938353041312
2020-03-28,New Hampshire,33,214,2,2020-03-28,157.38638578344958
2020-03-28,North Dakota,38,94,1,2020-03-28,123.34954373791109
2020-03-28,Puerto Rico,72,100,3,2020-03-28,31.311703625957904
2020-03-28,Nevada,32,738,14,2020-03-28,239.59825411440198
2020-03-28,South Carolina,45,660,15,2020-03-28,128.18734930703084
2020-03-28,South Dakota,46,68,1,2020-03-28,76.86577540046504
2020-03-28,Tennessee,47,1364,6,2020-03-28,199.61441052137704
2020-03-28,Texas,48,2161,29,2020-03-28,74.5278269006553
2020-03-28,Utah,49,608,2,2020-03-28,189.64690117587318
2020-03-28,Vermont,50,211,12,2020-03-28,338.1469865654683
2020-03-28,Virgin Islands,78,19,0,2020-03-28,181.10071105858134
2020-03-28,Virginia,51,740,17,2020-03-28,7053.396114913167
2020-03-28,Washington,53,4311,191,2020-03-28,566.1274557633311
2020-03-28,West Virginia,54,113,0,2020-03-28,1077.0726499799837
2020-03-28,Wisconsin,55,1042,17,2020-03-28,178.9629560420951
2020-03-28,Wyoming,56,84,0,2020-03-28,145.13813176123395
2020-03-28,Rhode Island,44,239,2,2020-03-28,225.60770124631736
2020-03-28,Montana,30,147,1,2020-03-28,137.54025625527473
2020-03-28,Nebraska,31,122,2,2020-03-28,63.06839094958251
2020-03-28,Missouri,29,838,10,2020-03-28,136.5392799720013
2020-03-28,Alabama,1,720,4,2020-03-28,146.84332734742827
2020-03-28,Alaska,2,102,1,2020-03-28,139.43093042806663
2020-03-28,Arizona,4,773,15,2020-03-28,106.20003497869199
2020-03-28,Arkansas,5,409,5,2020-03-28,135.52807071317918
2020-03-28,California,6,5565,121,2020-03-28,140.84249322038906
2020-03-28,Colorado,8,2061,44,2020-03-28,357.89103719982995
2020-03-28,Connecticut,9,1524,33,2020-03-28,427.4550688345707
2020-03-28,District of Columbia,11,342,4,2020-03-28,484.59154741983343
2020-03-28,Florida,12,4038,56,2020-03-28,188.0086342429838
2020-03-28,Georgia,13,2447,79,2020-03-28,230.47023745780874
2020-03-28,Guam,66,57,1,2020-03-28,343.957807842238
2020-03-28,Hawaii,15,151,0,2020-03-28,106.64805858156669
2020-03-28,Delaware,10,214,5,2020-03-28,219.76577486947556
2020-03-28,Illinois,17,3547,50,2020-03-28,279.91241353551317
2020-03-28,Idaho,16,261,5,2020-03-28,145.64203865373187
2020-03-28,Minnesota,27,441,5,2020-03-28,78.19659155065438
2020-03-28,Michigan,26,4635,111,2020-03-28,464.10997974638065
2020-03-28,Massachusetts,25,4257,44,2020-03-28,612.5617903899027
2020-03-28,Maryland,24,1066,10,2020-03-28,176.32425136626483
2020-03-28,Maine,23,211,1,2020-03-28,156.96928758261348
2020-03-28,Mississippi,28,669,13,2020-03-28,224.78713263348038
2020-03-28,Kentucky,21,394,9,2020-03-28,88.18908635435048
2020-03-28,Kansas,20,271,6,2020-03-28,93.02121226891437
2020-03-28,Iowa,19,298,3,2020-03-28,94.45115322322485
2020-03-28,Indiana,18,1232,31,2020-03-28,183.0005827201997
2020-03-28,Louisiana,22,3315,137,2020-03-28,713.0881686734238
2020-03-29,Pennsylvania,42,3441,40,2020-03-29,268.78635811982025
2020-03-29,Oregon,41,548,13,2020-03-29,129.92749429374095
2020-03-29,Oklahoma,40,429,16,2020-03-29,108.4162608217245
2020-03-29,Ohio,39,1665,30,2020-03-29,142.44039318681507
2020-03-29,Northern Mariana Islands,69,2,0,2020-03-29,36.23582273435518
2020-03-29,North Dakota,38,98,1,2020-03-29,128.59846049271582
2020-03-29,New Mexico,35,237,2,2020-03-29,113.0278148575778
2020-03-29,New York,36,59568,965,2020-03-29,3062.061490952736
2020-03-29,New Jersey,34,13386,161,2020-03-29,1507.0607586642484
2020-03-29,New Hampshire,33,258,3,2020-03-29,189.7462034211682
2020-03-29,Nevada,32,920,15,2020-03-29,298.68617044071794
2020-03-29,North Carolina,37,1167,6,2020-03-29,111.26913171175974
2020-03-29,Puerto Rico,72,127,5,2020-03-29,39.76586360496654
2020-03-29,Montana,30,161,1,2020-03-29,150.63932827958658
2020-03-29,South Carolina,45,774,16,2020-03-29,150.32880055097255
2020-03-29,South Dakota,46,90,1,2020-03-29,101.73411450061549
2020-03-29,Tennessee,47,1570,7,2020-03-29,229.76145492563194
2020-03-29,Texas,48,2712,35,2020-03-29,93.53052593918426
2020-03-29,Utah,49,719,2,2020-03-29,224.26993741028423
2020-03-29,Vermont,50,235,12,2020-03-29,376.60920304684856
2020-03-29,Virgin Islands,78,23,0,2020-03-29,219.22717654459845
2020-03-29,Virginia,51,890,22,2020-03-29,8483.13857063881
2020-03-29,Washington,53,4896,207,2020-03-29,642.9505969420712
2020-03-29,West Virginia,54,124,1,2020-03-29,1181.9204300665308
2020-03-29,Wisconsin,55,1120,17,2020-03-29,192.3594153235571
2020-03-29,Nebraska,31,137,2,2020-03-29,70.82270131223609
2020-03-29,Rhode Island,44,294,3,2020-03-29,277.52579149128576
2020-03-29,Wyoming,56,87,0,2020-03-29,150.3216364669923
2020-03-29,Louisiana,22,3540,152,2020-03-29,761.4878181308959
2020-03-29,Mississippi,28,759,14,2020-03-29,255.02755406399345
2020-03-29,Alabama,1,830,5,2020-03-29,169.27772458106313
2020-03-29,Alaska,2,114,1,2020-03-29,155.8345693019568
2020-03-29,Arizona,4,929,18,2020-03-29,127.63238356430124
2020-03-29,Arkansas,5,449,6,2020-03-29,148.7826497560329
2020-03-29,California,6,6266,130,2020-03-29,158.5838387275755
2020-03-29,Colorado,8,2315,47,2020-03-29,401.99793843649024
2020-03-29,Connecticut,9,1993,34,2020-03-29,559.0012809627948
2020-03-29,Missouri,29,903,12,2020-03-29,147.13003557842146
2020-03-29,District of Columbia,11,342,4,2020-03-29,484.59154741983343
2020-03-29,Florida,12,4942,59,2020-03-29,230.0987296752912
2020-03-29,Georgia,13,2683,83,2020-03-29,252.69785333032317
2020-03-29,Guam,66,58,1,2020-03-29,349.9921553482422
2020-03-29,Delaware,10,232,6,2020-03-29,238.25074658746885
2020-03-29,Idaho,16,310,6,2020-03-29,172.98479686841716
2020-03-29,Hawaii,15,175,0,2020-03-29,123.59874338923292
2020-03-29,Michigan,26,5486,132,2020-03-29,549.3219738702577
2020-03-29,Massachusetts,25,4955,48,2020-03-29,713.0006275268894
2020-03-29,Maryland,24,1244,11,2020-03-29,205.76676238239537
2020-03-29,Maine,23,253,3,2020-03-29,188.21435904455547
2020-03-29,Minnesota,27,504,9,2020-03-29,89.36753320074786
2020-03-29,Kentucky,21,439,9,2020-03-29,98.26144393289304
2020-03-29,Kansas,20,332,7,2020-03-29,113.95956632206483
2020-03-29,Iowa,19,336,4,2020-03-29,106.49526001007902
2020-03-29,Indiana,18,1514,32,2020-03-29,224.88870311557008
2020-03-29,Illinois,17,4613,70,2020-03-29,364.03607658283687
2020-03-30,Oregon,41,606,16,2020-03-30,143.67894441972084
2020-03-30,Oklahoma,40,481,17,2020-03-30,121.55762576981232
2020-03-30,Ohio,39,1933,40,2020-03-30,165.36773575382193
2020-03-30,Northern Mariana Islands,69,2,0,2020-03-30,36.23582273435518
2020-03-30,North Dakota,38,109,3,2020-03-30,143.03298156842882
2020-03-30,New York,36,67174,1224,2020-03-30,3453.043892580901
2020-03-30,Wyoming,56,95,0,2020-03-30,164.14431568234792
2020-03-30,New Mexico,35,281,4,2020-03-30,134.01188175096777
2020-03-30,New Jersey,34,16636,199,2020-03-30,1872.96151061844
2020-03-30,New Hampshire,33,314,3,2020-03-30,230.9314258691737
2020-03-30,North Carolina,37,1304,6,2020-03-30,124.33157476618226
2020-03-30,Pennsylvania,42,4156,48,2020-03-30,324.63705444521156
2020-03-30,Nevada,32,1044,18,2020-03-30,338.9438716740321
2020-03-30,Rhode Island,44,408,4,2020-03-30,385.1378330899476
2020-03-30,South Carolina,45,925,18,2020-03-30,179.65651228636898
2020-03-30,South Dakota,46,101,1,2020-03-30,114.16828405069072
2020-03-30,Tennessee,47,1721,13,2020-03-30,251.85953116370226
2020-03-30,Texas,48,3043,46,2020-03-30,104.94594042512452
2020-03-30,Utah,49,806,4,2020-03-30,251.406911756174
2020-03-30,Vermont,50,256,12,2020-03-30,410.26364246805633
2020-03-30,Virgin Islands,78,30,0,2020-03-30,285.9484911451284
2020-03-30,Virginia,51,1021,26,2020-03-30,9731.78031530587
2020-03-30,Washington,53,5179,221,2020-03-30,680.1146122473422
2020-03-30,West Virginia,54,145,1,2020-03-30,1382.0843738681206
2020-03-30,Wisconsin,55,1267,20,2020-03-30,217.606588584774
2020-03-30,Puerto Rico,72,174,6,2020-03-30,54.482364309166755
2020-03-30,Nebraska,31,185,3,2020-03-30,95.63649447272758
2020-03-30,Illinois,17,5070,84,2020-03-30,400.10034863971015
2020-03-30,Missouri,29,1050,13,2020-03-30,171.0814367190947
2020-03-30,Alabama,1,947,11,2020-03-30,193.13976527502024
2020-03-30,Alaska,2,119,2,2020-03-30,162.66941883274438
2020-03-30,Arizona,4,1169,20,2020-03-30,160.6052275421616
2020-03-30,Arkansas,5,508,7,2020-03-30,168.3331538442421
2020-03-30,California,6,7421,146,2020-03-30,187.8152995846374
2020-03-30,Colorado,8,2628,51,2020-03-30,456.35014350371335
2020-03-30,Connecticut,9,2571,36,2020-03-30,721.1200669118643
2020-03-30,Delaware,10,264,7,2020-03-30,271.112918530568
2020-03-30,District of Columbia,11,495,9,2020-03-30,701.3825028444958
2020-03-30,Florida,12,5694,71,2020-03-30,265.1117294154407
2020-03-30,Georgia,13,3032,102,2020-03-30,285.5683530739992
2020-03-30,Guam,66,60,1,2020-03-30,362.0608503602505
2020-03-30,Montana,30,177,4,2020-03-30,165.6096963073716
2020-03-30,Idaho,16,415,7,2020-03-30,231.57642161417135
2020-03-30,Mississippi,28,848,16,2020-03-30,284.93197081194523
2020-03-30,Minnesota,27,576,10,2020-03-30,102.13432365799754
2020-03-30,Michigan,26,6508,197,2020-03-30,651.6564721012827
2020-03-30,Hawaii,15,204,0,2020-03-30,144.08082086516296
2020-03-30,Maryland,24,1414,15,2020-03-30,233.8860144764526
2020-03-30,Massachusetts,25,5752,61,2020-03-30,827.6850876961993
2020-03-30,Louisiana,22,4025,186,2020-03-30,865.8159514058916
2020-03-30,Kentucky,21,480,11,2020-03-30,107.43848083778738
2020-03-30,Kansas,20,373,9,2020-03-30,128.03288625942827
2020-03-30,Iowa,19,424,6,2020-03-30,134.38687572700448
2020-03-30,Indiana,18,1788,35,2020-03-30,265.5885080387314
2020-03-30,Maine,23,275,3,2020-03-30,204.58082504842986
2020-03-31,Oregon,41,690,18,2020-03-31,163.59483770562272
2020-03-31,Oklahoma,40,566,23,2020-03-31,143.038703088802
2020-03-31,Ohio,39,2199,55,2020-03-31,188.12397874943323
2020-03-31,Northern Mariana Islands,69,2,0,2020-03-31,36.23582273435518
2020-03-31,New Hampshire,33,367,3,2020-03-31,269.9102971146075
2020-03-31,North Carolina,37,1528,10,2020-03-31,145.6891458916614
2020-03-31,New York,36,75832,1550,2020-03-31,3898.1037970374678
2020-03-31,New Mexico,35,315,5,2020-03-31,150.22684253222366
2020-03-31,New Jersey,34,18696,267,2020-03-31,2104.8862949340196
2020-03-31,Pennsylvania,42,4997,72,2020-03-31,390.32997138179076
2020-03-31,North Dakota,38,126,3,2020-03-31,165.3408777763489
2020-03-31,Puerto Rico,72,239,8,2020-03-31,74.8349716660394
2020-03-31,Vermont,50,293,13,2020-03-31,469.5595595435176
2020-03-31,South Carolina,45,1083,22,2020-03-31,210.34378681744607
2020-03-31,South Dakota,46,108,1,2020-03-31,122.08093740073859
2020-03-31,Tennessee,47,2049,13,2020-03-31,299.860650409312
2020-03-31,Texas,48,3576,57,2020-03-31,123.3278616366235
2020-03-31,Utah,49,887,5,2020-03-31,276.6723706299334
2020-03-31,Virgin Islands,78,30,0,2020-03-31,285.9484911451284
2020-03-31,Virginia,51,1250,27,2020-03-31,11914.52046438035
2020-03-31,Washington,53,5292,226,2020-03-31,694.95395404768
2020-03-31,West Virginia,54,162,1,2020-03-31,1544.1218521836934
2020-03-31,Wisconsin,55,1351,25,2020-03-31,232.03354473404076
2020-03-31,Wyoming,56,120,0,2020-03-31,207.3401882303342
2020-03-31,Nevada,32,1113,26,2020-03-31,361.3453344570859
2020-03-31,Rhode Island,44,488,8,2020-03-31,460.6550552644471
2020-03-31,Nebraska,31,193,4,2020-03-31,99.77212666614282
2020-03-31,Montana,30,198,5,2020-03-31,185.2583043438394
2020-03-31,Missouri,29,1351,15,2020-03-31,220.12478191190186
2020-03-31,Alaska,2,133,2,2020-03-31,181.80699751894963
2020-03-31,Arizona,4,1298,24,2020-03-31,178.32813118026158
2020-03-31,Arkansas,5,564,8,2020-03-31,186.8895645042373
2020-03-31,California,6,8582,183,2020-03-31,217.19861218641128
2020-03-31,Colorado,8,2990,69,2020-03-31,519.2111602268276
2020-03-31,Connecticut,9,3128,69,2020-03-31,877.34872395967
2020-03-31,Delaware,10,319,10,2020-03-31,327.59477655776965
2020-03-31,District of Columbia,11,495,9,2020-03-31,701.3825028444958
2020-03-31,Florida,12,6741,85,2020-03-31,313.8598819791861
2020-03-31,Georgia,13,4117,125,2020-03-31,387.7588751997542
2020-03-31,Guam,66,139,2,2020-03-31,838.7743033345804
2020-03-31,Hawaii,15,224,1,2020-03-31,158.20639153821813
2020-03-31,Alabama,1,999,13,2020-03-31,203.7451166945567
2020-03-31,Illinois,17,5994,107,2020-03-31,473.01804531487625
2020-03-31,Mississippi,28,937,20,2020-03-31,314.83638755989705
2020-03-31,Minnesota,27,629,12,2020-03-31,111.53209996680636
2020-03-31,Michigan,26,7630,264,2020-03-31,764.0041306288855
2020-03-31,Idaho,16,526,9,2020-03-31,293.5161392025401
2020-03-31,Maryland,24,1662,18,2020-03-31,274.90704106072434
2020-03-31,Massachusetts,25,6620,89,2020-03-31,952.5861057977816
2020-03-31,Louisiana,22,5237,240,2020-03-31,1126.5287298168084
2020-03-31,Kentucky,21,590,18,2020-03-31,132.05979936311365
2020-03-31,Kansas,20,434,10,2020-03-31,148.97124031257871
2020-03-31,Iowa,19,498,7,2020-03-31,157.84118894351
2020-03-31,Indiana,18,2159,50,2020-03-31,320.6966380624279
2020-03-31,Maine,23,303,5,2020-03-31,225.41087268972456
2020-04-01,Oregon,41,736,19,2020-04-01,174.5011602193309
2020-04-01,Oklahoma,40,719,30,2020-04-01,181.7046422629835
2020-04-01,Ohio,39,2547,65,2020-04-01,217.89530417226305
2020-04-01,Northern Mariana Islands,69,6,1,2020-04-01,108.70746820306555
2020-04-01,New Hampshire,33,415,4,2020-04-01,305.211916355755
2020-04-01,North Carolina,37,1582,11,2020-04-01,150.83784607369657
2020-04-01,New York,36,83889,1941,2020-04-01,4312.269614802143
2020-04-01,New Mexico,35,363,6,2020-04-01,173.11855187046726
2020-04-01,New Jersey,34,22255,355,2020-04-01,2505.5757645355484
2020-04-01,Pennsylvania,42,5805,74,2020-04-01,453.4451638725826
2020-04-01,North Dakota,38,147,3,2020-04-01,192.8976907390737
2020-04-01,Wyoming,56,137,0,2020-04-01,236.71338156296488
2020-04-01,Utah,49,1012,7,2020-04-01,315.66227629931524
2020-04-01,Rhode Island,44,566,10,2020-04-01,534.2843468845842
2020-04-01,South Carolina,45,1293,26,2020-04-01,251.13067068786498
2020-04-01,South Dakota,46,129,2,2020-04-01,145.81889745088222
2020-04-01,Tennessee,47,2690,23,2020-04-01,393.6677157642993
2020-04-01,Texas,48,4261,63,2020-04-01,146.9519067208201
2020-04-01,Vermont,50,321,16,2020-04-01,514.4321454384612
2020-04-01,Virgin Islands,78,30,0,2020-04-01,285.9484911451284
2020-04-01,Virginia,51,1511,34,2020-04-01,14402.272337342967
2020-04-01,Washington,53,5588,249,2020-04-01,733.8251502680339
2020-04-01,West Virginia,54,191,2,2020-04-01,1820.5387269573175
2020-04-01,Wisconsin,55,1550,33,2020-04-01,266.2116908495656
2020-04-01,Nevada,32,1279,32,2020-04-01,415.23870868878066
2020-04-01,Puerto Rico,72,286,11,2020-04-01,89.55147237023961
2020-04-01,Nebraska,31,249,5,2020-04-01,128.72155202004956
2020-04-01,Idaho,16,669,9,2020-04-01,373.3123519515196
2020-04-01,Missouri,29,1581,18,2020-04-01,257.59976328846545
2020-04-01,Alabama,1,1106,28,2020-04-01,225.56766673091064
2020-04-01,Alaska,2,143,2,2020-04-01,195.4766965805248
2020-04-01,Arizona,4,1413,29,2020-04-01,194.127618919653
2020-04-01,Arkansas,5,624,10,2020-04-01,206.77143306851787
2020-04-01,California,6,9816,212,2020-04-01,248.42945434884797
2020-04-01,Colorado,8,3346,80,2020-04-01,581.0302816451388
2020-04-01,Connecticut,9,3557,85,2020-04-01,997.6756429426298
2020-04-01,Montana,30,217,5,2020-04-01,203.0356163768341
2020-04-01,District of Columbia,11,586,11,2020-04-01,830.3235286199485
2020-04-01,Florida,12,7765,100,2020-04-01,361.5371582210919
2020-04-01,Georgia,13,4748,154,2020-04-01,447.1894922148246
2020-04-01,Guam,66,147,3,2020-04-01,887.0490833826138
